,image_files,exercise_label,numeric_labels,partition
7439,leg extension_1200031.jpg,leg extension,10.0,train
7438,leg extension_1200041.jpg,leg extension,10.0,train
7437,leg extension_1200051.jpg,leg extension,10.0,train
7436,leg extension_1200061.jpg,leg extension,10.0,train
7435,leg extension_1200071.jpg,leg extension,10.0,validation
7434,leg extension_1200081.jpg,leg extension,10.0,test
7433,leg extension_1200091.jpg,leg extension,10.0,test
7432,leg extension_1200101.jpg,leg extension,10.0,train
7431,leg extension_1300001.jpg,leg extension,10.0,train
7430,leg extension_1300011.jpg,leg extension,10.0,train
7429,leg extension_1300021.jpg,leg extension,10.0,train
7428,leg extension_1300031.jpg,leg extension,10.0,validation
7427,leg extension_1300041.jpg,leg extension,10.0,test
7426,leg extension_1300051.jpg,leg extension,10.0,train
7425,leg extension_1300061.jpg,leg extension,10.0,test
7424,leg extension_1300071.jpg,leg extension,10.0,train
7423,leg extension_1300081.jpg,leg extension,10.0,validation
7422,leg extension_1300091.jpg,leg extension,10.0,validation
7421,leg extension_1300101.jpg,leg extension,10.0,test
7420,leg extension_1300111.jpg,leg extension,10.0,test
7419,leg extension_1300121.jpg,leg extension,10.0,train
7418,leg extension_1300131.jpg,leg extension,10.0,test
7417,leg extension_1300141.jpg,leg extension,10.0,validation
7416,leg extension_1300151.jpg,leg extension,10.0,train
7415,leg extension_1400001.jpg,leg extension,10.0,train
7414,leg extension_1400011.jpg,leg extension,10.0,validation
7413,leg extension_1400021.jpg,leg extension,10.0,train
7412,leg extension_1400031.jpg,leg extension,10.0,test
7411,leg extension_1400041.jpg,leg extension,10.0,test
7410,leg extension_1400051.jpg,leg extension,10.0,test
7409,leg extension_1400061.jpg,leg extension,10.0,train
7408,leg extension_1400071.jpg,leg extension,10.0,train
7407,leg extension_1400081.jpg,leg extension,10.0,train
7406,leg extension_1400091.jpg,leg extension,10.0,test
7405,leg extension_1500001.jpg,leg extension,10.0,validation
7404,leg extension_1500011.jpg,leg extension,10.0,validation
7403,leg extension_1500021.jpg,leg extension,10.0,train
7402,leg extension_1500031.jpg,leg extension,10.0,train
7401,leg extension_1500041.jpg,leg extension,10.0,validation
7400,leg extension_1500051.jpg,leg extension,10.0,test
7399,leg extension_1500061.jpg,leg extension,10.0,test
7398,leg extension_1500071.jpg,leg extension,10.0,validation
7397,leg extension_1500081.jpg,leg extension,10.0,train
7396,leg extension_1500091.jpg,leg extension,10.0,test
7395,leg extension_1500101.jpg,leg extension,10.0,test
7394,leg extension_1500111.jpg,leg extension,10.0,train
7393,leg extension_1500121.jpg,leg extension,10.0,test
7392,leg extension_1500131.jpg,leg extension,10.0,train
7391,leg extension_1500141.jpg,leg extension,10.0,train
7390,leg extension_1500151.jpg,leg extension,10.0,train
7389,leg extension_1500161.jpg,leg extension,10.0,train
7388,leg extension_1600001.jpg,leg extension,10.0,train
7387,leg extension_1600011.jpg,leg extension,10.0,test
7386,leg extension_1600021.jpg,leg extension,10.0,train
7385,leg extension_1600031.jpg,leg extension,10.0,test
7384,leg extension_1600041.jpg,leg extension,10.0,test
7383,leg extension_1600051.jpg,leg extension,10.0,train
7382,leg extension_1600061.jpg,leg extension,10.0,validation
7381,leg extension_1600071.jpg,leg extension,10.0,train
7380,leg extension_1600081.jpg,leg extension,10.0,train
7379,leg extension_1600091.jpg,leg extension,10.0,train
7378,leg extension_1600101.jpg,leg extension,10.0,train
7377,leg extension_1600111.jpg,leg extension,10.0,train
7376,leg extension_1600121.jpg,leg extension,10.0,test
7375,leg extension_1600131.jpg,leg extension,10.0,test
7374,leg extension_1600141.jpg,leg extension,10.0,train
7373,leg extension_1600151.jpg,leg extension,10.0,train
7372,leg extension_1600161.jpg,leg extension,10.0,test
7371,leg extension_1600171.jpg,leg extension,10.0,validation
7370,leg extension_1600181.jpg,leg extension,10.0,train
7369,leg extension_1600191.jpg,leg extension,10.0,validation
7368,leg extension_1600201.jpg,leg extension,10.0,train
7367,leg extension_1600211.jpg,leg extension,10.0,validation
7366,leg extension_1600221.jpg,leg extension,10.0,train
7365,leg extension_1600231.jpg,leg extension,10.0,train
7364,leg extension_1600241.jpg,leg extension,10.0,train
7363,leg extension_1600251.jpg,leg extension,10.0,train
7362,leg extension_1600261.jpg,leg extension,10.0,validation
7361,leg extension_1600271.jpg,leg extension,10.0,test
7360,leg extension_1600281.jpg,leg extension,10.0,test
7359,leg extension_1600291.jpg,leg extension,10.0,train
7358,leg extension_1600301.jpg,leg extension,10.0,test
7357,leg extension_1600311.jpg,leg extension,10.0,train
7356,leg extension_1600321.jpg,leg extension,10.0,train
7355,leg extension_1600331.jpg,leg extension,10.0,validation
7354,leg extension_1700001.jpg,leg extension,10.0,validation
7353,leg extension_1700011.jpg,leg extension,10.0,test
7352,leg extension_1700021.jpg,leg extension,10.0,train
7351,leg extension_1700031.jpg,leg extension,10.0,test
7350,leg extension_1700041.jpg,leg extension,10.0,test
7349,leg extension_1700051.jpg,leg extension,10.0,test
7348,leg extension_1700061.jpg,leg extension,10.0,train
7347,leg extension_1700071.jpg,leg extension,10.0,validation
7346,leg extension_1700081.jpg,leg extension,10.0,train
7345,leg extension_1700091.jpg,leg extension,10.0,validation
7344,leg extension_1700101.jpg,leg extension,10.0,test
7343,leg extension_1700111.jpg,leg extension,10.0,test
7342,leg extension_1700121.jpg,leg extension,10.0,validation
7341,leg extension_1700131.jpg,leg extension,10.0,train
7340,leg extension_1700141.jpg,leg extension,10.0,train
7339,leg extension_1700151.jpg,leg extension,10.0,train
7338,leg extension_1700161.jpg,leg extension,10.0,test
7337,leg extension_1700171.jpg,leg extension,10.0,train
7336,leg extension_1700181.jpg,leg extension,10.0,train
7335,leg extension_1700191.jpg,leg extension,10.0,test
7334,leg extension_1700201.jpg,leg extension,10.0,train
7333,leg extension_1700211.jpg,leg extension,10.0,train
7332,leg extension_1700221.jpg,leg extension,10.0,test
7331,leg extension_1700231.jpg,leg extension,10.0,train
7330,leg extension_1700241.jpg,leg extension,10.0,test
7329,leg extension_1800001.jpg,leg extension,10.0,validation
7328,leg extension_1800011.jpg,leg extension,10.0,train
7327,leg extension_1800021.jpg,leg extension,10.0,test
7326,leg extension_1800031.jpg,leg extension,10.0,train
7325,leg extension_1800041.jpg,leg extension,10.0,test
7324,leg extension_1800051.jpg,leg extension,10.0,train
7323,leg extension_1800061.jpg,leg extension,10.0,test
7322,leg extension_1800071.jpg,leg extension,10.0,validation
7321,leg extension_1800081.jpg,leg extension,10.0,train
7320,leg extension_1800091.jpg,leg extension,10.0,train
7319,leg extension_1800101.jpg,leg extension,10.0,test
7318,leg extension_1800111.jpg,leg extension,10.0,train
7317,leg extension_1800121.jpg,leg extension,10.0,train
7316,leg extension_1800131.jpg,leg extension,10.0,train
7315,leg extension_1800141.jpg,leg extension,10.0,train
7314,leg extension_1800151.jpg,leg extension,10.0,train
7313,leg extension_1800161.jpg,leg extension,10.0,test
7312,leg extension_1800171.jpg,leg extension,10.0,train
7311,leg extension_1800181.jpg,leg extension,10.0,train
7310,leg extension_1800191.jpg,leg extension,10.0,train
7309,leg extension_1800201.jpg,leg extension,10.0,test
7308,leg extension_1800211.jpg,leg extension,10.0,train
7307,leg extension_1800221.jpg,leg extension,10.0,train
7306,leg extension_1800231.jpg,leg extension,10.0,train
7305,leg extension_1800241.jpg,leg extension,10.0,train
7304,leg extension_1800251.jpg,leg extension,10.0,train
7303,leg extension_1800261.jpg,leg extension,10.0,test
7302,leg extension_1800271.jpg,leg extension,10.0,train
7301,leg extension_1800281.jpg,leg extension,10.0,train
7300,leg extension_1800291.jpg,leg extension,10.0,train
7299,leg extension_1800301.jpg,leg extension,10.0,validation
7298,leg extension_1800311.jpg,leg extension,10.0,test
7297,leg extension_1800321.jpg,leg extension,10.0,test
7296,leg extension_1800331.jpg,leg extension,10.0,test
7295,leg extension_1800341.jpg,leg extension,10.0,test
7294,leg extension_1800351.jpg,leg extension,10.0,train
7293,leg extension_1800361.jpg,leg extension,10.0,test
7292,leg extension_1800371.jpg,leg extension,10.0,test
7291,leg extension_1800381.jpg,leg extension,10.0,train
7290,leg extension_1800391.jpg,leg extension,10.0,test
7289,leg extension_1800401.jpg,leg extension,10.0,validation
7288,leg extension_1800411.jpg,leg extension,10.0,train
7287,leg extension_1800421.jpg,leg extension,10.0,validation
7286,leg extension_1800431.jpg,leg extension,10.0,train
7285,leg extension_1800441.jpg,leg extension,10.0,train
7284,leg extension_1800451.jpg,leg extension,10.0,test
7283,leg extension_1800461.jpg,leg extension,10.0,test
7282,leg extension_1800471.jpg,leg extension,10.0,test
7281,leg extension_1800481.jpg,leg extension,10.0,train
7280,leg extension_1800491.jpg,leg extension,10.0,train
7279,leg extension_1900001.jpg,leg extension,10.0,train
7278,leg extension_1900011.jpg,leg extension,10.0,validation
7277,leg extension_1900021.jpg,leg extension,10.0,train
7276,leg extension_1900031.jpg,leg extension,10.0,test
7275,leg extension_1900041.jpg,leg extension,10.0,train
7274,leg extension_1900051.jpg,leg extension,10.0,test
7273,leg extension_1900061.jpg,leg extension,10.0,validation
7272,leg extension_1900071.jpg,leg extension,10.0,train
7271,leg extension_1900081.jpg,leg extension,10.0,validation
7270,leg extension_1900091.jpg,leg extension,10.0,test
7269,leg extension_2000001.jpg,leg extension,10.0,validation
7268,leg extension_200001.jpg,leg extension,10.0,validation
7267,leg extension_2000011.jpg,leg extension,10.0,train
7266,leg extension_2000021.jpg,leg extension,10.0,train
7265,leg extension_2000031.jpg,leg extension,10.0,test
7264,leg extension_2000041.jpg,leg extension,10.0,train
7263,leg extension_2000051.jpg,leg extension,10.0,train
7262,leg extension_2000061.jpg,leg extension,10.0,test
7261,leg extension_2000071.jpg,leg extension,10.0,train
7260,leg extension_2000081.jpg,leg extension,10.0,train
7259,leg extension_2000091.jpg,leg extension,10.0,test
7258,leg extension_2000101.jpg,leg extension,10.0,train
7257,leg extension_200011.jpg,leg extension,10.0,train
7256,leg extension_2000111.jpg,leg extension,10.0,validation
7255,leg extension_2000121.jpg,leg extension,10.0,train
7254,leg extension_2000131.jpg,leg extension,10.0,train
7253,leg extension_2000141.jpg,leg extension,10.0,test
7252,leg extension_2000151.jpg,leg extension,10.0,validation
7251,leg extension_2000161.jpg,leg extension,10.0,validation
7250,leg extension_2000171.jpg,leg extension,10.0,train
7249,leg extension_2000181.jpg,leg extension,10.0,train
7248,leg extension_2000191.jpg,leg extension,10.0,train
7247,leg extension_2000201.jpg,leg extension,10.0,validation
7246,leg extension_200021.jpg,leg extension,10.0,train
7245,leg extension_2000211.jpg,leg extension,10.0,train
7244,leg extension_2000221.jpg,leg extension,10.0,train
7243,leg extension_2000231.jpg,leg extension,10.0,train
7242,leg extension_2000241.jpg,leg extension,10.0,train
7241,leg extension_2000251.jpg,leg extension,10.0,test
7240,leg extension_2000261.jpg,leg extension,10.0,validation
7239,leg extension_2000271.jpg,leg extension,10.0,test
7238,leg extension_2000281.jpg,leg extension,10.0,validation
7237,leg extension_2000291.jpg,leg extension,10.0,test
7236,leg extension_2000301.jpg,leg extension,10.0,train
7235,leg extension_200031.jpg,leg extension,10.0,train
7234,leg extension_2000311.jpg,leg extension,10.0,validation
7233,leg extension_2000321.jpg,leg extension,10.0,train
7232,leg extension_2000331.jpg,leg extension,10.0,test
7231,leg extension_2000341.jpg,leg extension,10.0,validation
7230,leg extension_2000351.jpg,leg extension,10.0,test
7229,leg extension_2000361.jpg,leg extension,10.0,test
7228,leg extension_200041.jpg,leg extension,10.0,train
7227,leg extension_200051.jpg,leg extension,10.0,test
7226,leg extension_200061.jpg,leg extension,10.0,validation
7225,leg extension_200071.jpg,leg extension,10.0,train
7224,leg extension_200081.jpg,leg extension,10.0,train
7223,leg extension_200091.jpg,leg extension,10.0,train
7222,leg extension_200101.jpg,leg extension,10.0,validation
7221,leg extension_200111.jpg,leg extension,10.0,train
7220,leg extension_200121.jpg,leg extension,10.0,train
7219,leg extension_200131.jpg,leg extension,10.0,validation
7218,leg extension_200141.jpg,leg extension,10.0,test
7217,leg extension_200151.jpg,leg extension,10.0,train
7216,leg extension_200161.jpg,leg extension,10.0,train
7215,leg extension_200171.jpg,leg extension,10.0,validation
7214,leg extension_200181.jpg,leg extension,10.0,train
7213,leg extension_200191.jpg,leg extension,10.0,train
7212,leg extension_200201.jpg,leg extension,10.0,train
7211,leg extension_200211.jpg,leg extension,10.0,validation
